,episode name,timestamp,link
220,Ep 33, The value of site/app blocking software [45:22],https://open.spotify.com/episode/1JG4JCqFrKvxH7gGsTft2B
221,Ep 33, Concentration and pornography (rant alert) [46:44],https://open.spotify.com/episode/1JG4JCqFrKvxH7gGsTft2B
222,Ep 33,BACKSTAGE PASS [54:50],https://open.spotify.com/episode/1JG4JCqFrKvxH7gGsTft2B
223,Ep 33, Deep work versus deep hobbies [1:00:49],https://open.spotify.com/episode/1JG4JCqFrKvxH7gGsTft2B
224,Ep 33, Stopping ruminations [1:03:57],https://open.spotify.com/episode/1JG4JCqFrKvxH7gGsTft2B
225,Ep 33, Binging on productivity videos [1:07:47],https://open.spotify.com/episode/1JG4JCqFrKvxH7gGsTft2B
226,Ep 33, Seeking depth when hopelessly distracted [1:10:32],https://open.spotify.com/episode/1JG4JCqFrKvxH7gGsTft2B
227,Ep. 34, Productivity chimera's and processing captured tasks [9:53],https://open.spotify.com/episode/06SwT4Ge5EHVUDkKT1KAlG
228,Ep. 34, Thoughts on OmniFocus [16:37],https://open.spotify.com/episode/06SwT4Ge5EHVUDkKT1KAlG
229,Ep. 34, Taming a team's early email habit [21:39],https://open.spotify.com/episode/06SwT4Ge5EHVUDkKT1KAlG
230,Ep. 34, Finding time to write in a busy life [25:09],https://open.spotify.com/episode/06SwT4Ge5EHVUDkKT1KAlG
231,Ep. 34, Struggling to write even when you have the time [32:30],https://open.spotify.com/episode/06SwT4Ge5EHVUDkKT1KAlG
232,Ep. 35, Optimizing deep work retreats [17:57],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
233,Ep. 35, Pomodoro versus longer focus sessions [23:02],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
234,Ep. 35, Timeblocking in advance [24:55],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
235,Ep. 35, How to choose a new career [26:42],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
236,Ep. 35,  Balancing quality and quantity in research [32:44],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
237,Ep. 35, Deep work for managers [37:31],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
238,Ep. 35, Online information gathering without distraction [45:35],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
239,Ep. 35,   Tracking academic papers [48:53],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
240,Ep. 35, P vs NP [52:24],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
241,Ep. 35,  Life without Facebook [58:30],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
242,Ep. 35,BACKSTAGE PASS: Meeting Tristan Harris and HQ updates [1:06:49],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
243,Ep. 35, Deep work and leisure activities [1:14:30],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
244,Ep. 35, Non-digital interaction in the age of COVID [1:18:49],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
245,Ep. 35, Deep work when dealing with mental health issues [1:25:19],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
246,Ep. 35, Thinking for yourself in an age of information overload [1:32:34],https://open.spotify.com/episode/6OgGPM1GoopfTBE0xqc18s
247,Ep. 36, Trello versus Workflowy for task management. [9:08],https://open.spotify.com/episode/2vbmJG5T9ejrPSOLjB0DFn
248,Ep. 36, Integrating life admin into your work day. [12:54],https://open.spotify.com/episode/2vbmJG5T9ejrPSOLjB0DFn
249,Ep. 36, Finding time for deliberate practice in an unpredictable work day. [18:46],https://open.spotify.com/episode/2vbmJG5T9ejrPSOLjB0DFn
250,Ep. 36, Rekindling a reading habit lost to distraction. [30:10],https://open.spotify.com/episode/2vbmJG5T9ejrPSOLjB0DFn
251,Ep. 36, High-tech metric tracking. [36:46],https://open.spotify.com/episode/2vbmJG5T9ejrPSOLjB0DFn
252,Ep.37, Cutting back on meetings. [23:06],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
253,Ep.37,Improving your coworkers habits (without them knowing). [26:44],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
254,Ep.37,Teaching depth to kids. [39:52],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
255,Ep.37,Choosing between graduate school and a job. [46:30],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
256,Ep.37, Scheduling side hustles. [48:55],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
257,Ep.37,Career capital theory for parents. [49:44],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
258,Ep.37,Avoiding the planning fallacy. [52:21],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
259,Ep.37, My thoughts on Inbox Zero. [54:08],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
260,Ep.37,Preventing short breaks from derailing depth. [57:47],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
261,Ep.37,Reading on book per week. [1:04:04],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
262,Ep.37,How much a serious college student should read. [1:12:33],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
263,Ep.37,Digital minimalism for college students. [1:13:32],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
264,Ep.37,On the limits of ethical technology (sermon alert). [1:20:20],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
265,Ep.37,Planning for family in the deep life. [1:36:02],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
266,Ep.37,Fostering depth later in life. [1:41:00],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
267,Ep.37,Living deeply during pandemic homeschooling. [1:44:12],https://open.spotify.com/episode/6DyG5awpVjyD4FcI9KpPzH
268,Ep. 38, The difference between daily and weekly planning [10:08],https://open.spotify.com/episode/0vFC0KN2SDyqM6k1BdO89l
269,Ep. 38,Fighting shallow work in medicine. [16:44],https://open.spotify.com/episode/0vFC0KN2SDyqM6k1BdO89l
270,Ep. 38,On the value of taking off a work day each week. [24:14],https://open.spotify.com/episode/0vFC0KN2SDyqM6k1BdO89l
271,Ep. 38,Maximizing home offices. [30:29],https://open.spotify.com/episode/0vFC0KN2SDyqM6k1BdO89l
272,Ep. 38,Scheduling deep work with a chronic illness [43:08],https://open.spotify.com/episode/0vFC0KN2SDyqM6k1BdO89l
273,Ep. 38,Taming jobs with large hour demands. [49:32],https://open.spotify.com/episode/0vFC0KN2SDyqM6k1BdO89l
274,Ep. 39,"In this episode of DEEP QUESTIONS we're joined by a guest host: David Epstein.David is the New York Times bestselling author of THE SPORTS GENE and RANGE. I probably get asked questions about RANGE more than any other book by listeners of this podcast, so I knew we had to get David on the show to share his wisdom.We talk about his career, his (short-lived) public feud with Malcolm Gladwell, and his research habits, but most importantly, we go deep on his breakthrough ideas about skills, practice, and meaning in careers -answering many of your questions as well as a few of my own.You can find out more about David at https://davidepstein.com.To submit your own questions for this podcast, sign up for my mailing list at calnewport.com.Thanks to our sponsor Magic Spoon (use magicspoon.com/CAL to receive free shipping).Thank you to listener Jay Kerstens for the intro music.]",https://open.spotify.com/episode/07kmxUVhgwAFObXaz1KceC
275,Ep. 40, Notebooks for personal reflections vs. business organization. [5:50],https://open.spotify.com/episode/6PVzKO3UHXLxGhjQlGck5G
276,Ep. 40,Elite quarterly planning tactics. [10:18],https://open.spotify.com/episode/6PVzKO3UHXLxGhjQlGck5G
277,Ep. 40,Diminishing distracting day dreams. [18:37],https://open.spotify.com/episode/6PVzKO3UHXLxGhjQlGck5G
278,Ep. 40,Combating burn out. [32:58],https://open.spotify.com/episode/6PVzKO3UHXLxGhjQlGck5G
279,Ep. 41, Planning unpredictable work [2:27],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
280,Ep. 41, On the supposed upsides of procrastination [12:02],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
281,Ep. 41, Cutting back on academic obligations [14:43],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
282,Ep. 41, Dropping out of grad school [18:02],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
283,Ep. 41, Publishing your first book (rant alert) [21:07],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
284,Ep. 41, Getting serious about personal productivity [30:35],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
285,Ep. 41, A look at my own phone usage [37:36],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
286,Ep. 41, On cannabis and deep work [40:16],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
287,Ep. 41, When your spouse is mad at you for reducing technology [47:12],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
288,Ep. 41, Rethinking education post-pandemic [53:09],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
289,Ep. 41,  Dream schedules for lovers of depth [1:01:01],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
290,Ep. 41, Staying motivated when school is online [1:03:51],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
291,Ep. 41, FIRE and the deep life [1:09:3],https://open.spotify.com/episode/03A2kQ7Tp0U1m3OGEKBgIH
292,Ep. 42,"In this special episode of DEEP QUESTIONS, I rebroadcast a conversation recorded earlier this summer, featuring me and the bestselling author Greg McKeown. It originally aired on Greg's fantastic podcast, WHAT'S ESSENTIAL (https://gregmckeown.com/podcast/).You probably know Greg from his influential 2014 book, ESSENTIALISM, which I recommend all the time. In this conversation, we talk about unplugging from distraction, the art of doing less (without accomplishing less), and how to improve your ability to focus.I hope you enjoy it. Thanks to our sponsors Magic Spoon (use magicspoon.com/CAL to receive free shipping) and Blinkist (use blinkist.com/DEEP for a 7 day free trial).Also thanks to listener Jay Kerstens for the intro music.]",https://open.spotify.com/episode/3zbKj0rRS7V01QHQAypu56
293,Ep. 43, Dealing with unproductive days [11:50],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
294,Ep. 43, My system versus David Allen’s systems [15:16],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
295,Ep. 43, The timeline for developing deep habits [22:35],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
296,Ep. 43,Assessing your own career capital [31:17],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
297,Ep. 43, The road to academic superstardom [36:05],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
298,Ep. 43, Ideal number of working hours [45:28],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
299,Ep. 43, Building a reasonable schedule for an unreasonable workload [51:32],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
300,Ep. 43,Avoiding curated content fatigue [53:41],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
301,Ep. 43,Capture technology [58:22],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
302,Ep. 43,The plan for this podcast [1:00:19],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
303,Ep. 43,Music and concentration [1:07:01],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
304,Ep. 43,Instant messaging and distraction [1:08:02],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
305,Ep. 43, Essentialism versus the deep life [1:13:48],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
306,Ep. 43, Deep home life [1:16:57],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
307,Ep. 43, My ideal work environment [1:23:37],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
308,Ep. 43,Character and the deep life [1:27:58],https://open.spotify.com/episode/2UUgH3hRwWEsOzwL33IBhX
309,Ep. 44, Prioritizing tasks when you have too much to do [9:28],https://open.spotify.com/episode/1I8raoVERpdm2VeeBi2r7O
310,Ep. 44,Making the most of the weekend [18:53],https://open.spotify.com/episode/1I8raoVERpdm2VeeBi2r7O
311,Ep. 44,Balancing my academic and writing obligations [26:42],https://open.spotify.com/episode/1I8raoVERpdm2VeeBi2r7O
312,Ep. 44,Improving reading habits [35:25],https://open.spotify.com/episode/1I8raoVERpdm2VeeBi2r7O
313,Ep. 44,Resisting radicalization (sermon alert) [41:07],https://open.spotify.com/episode/1I8raoVERpdm2VeeBi2r7O
314,Ep. 45, Entry level jobs and shallow work [11:24],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
315,Ep. 45,The future of bullshit jobs [16:25],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
316,Ep. 45,Staying in the zone over the weekend [23:09],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
317,Ep. 45,Deciding what to read as an academic [26:45],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
318,Ep. 45,Calibrating academic service [29:15],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
319,Ep. 45,Revisiting my 2009 advice on grad school [34:43],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
320,Ep. 45,Deep work with a new kid [44:50],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
321,Ep. 45,My Trello setup [50:06],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
322,Ep. 45,Reducing student screen time [54:46],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
323,Ep. 45,Boredom versus high quality diversions [58:37],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
324,Ep. 45,Note-taking apps [1:07:25],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
325,Ep. 45,Agile methodologies and deep work [1:10:11],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
326,Ep. 45,Young mother seeking better friends [1:17:05],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
327,Ep. 45, Young father seeking improvement [1:21:36],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
328,Ep. 45, Kids versus career [1:27:45],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
329,Ep. 45,Thoughts on the Astros [1:29:23],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
330,Ep. 45,My call for a “Deep Reset” [1:29:48],https://open.spotify.com/episode/4FMV88pQAS8avV3QrTVJoR
331,Ep. 46, Becoming so good they can't ignore you as a teacher [19:07],https://open.spotify.com/episode/0Ac3I76V0kf0SjvHq63eZK
332,Ep. 46,Finding focused after receiving emotional emails [30:18],https://open.spotify.com/episode/0Ac3I76V0kf0SjvHq63eZK
333,Ep. 46,Scheduling deep work amidst unpredictable childcare [43:19],https://open.spotify.com/episode/0Ac3I76V0kf0SjvHq63eZK
334,Ep. 46,Fitting a large amount of leisure into a small amount of free time [52:19],https://open.spotify.com/episode/0Ac3I76V0kf0SjvHq63eZK
335,Ep. 47,"In this episode of DEEP QUESTIONS we're joined by a guest host: Brad Stulberg.Brad is a bestselling writer who focuses on human performance. He's known for his books PEAK PERFORMANCE and THE PASSION PARADOX, as well as for his popular ""Do It Better"" column for Outside Magazine.We go deep on Brad's story, using it to illustrate timeless points on burnout, recovery, transformation, and intentional living. We also talk about the unexpected television commercial that helped vault his first book to success and, of course, answer your questions.You can find out more about Brad at https://www.bradstulberg.com/To submit your own questions for this podcast, sign up for my mailing list at calnewport.com.Thank you to listener Jay Kerstens for the intro music.]",https://open.spotify.com/episode/0fQzOZp4MEEyHkkaApnGRw
336,Ep. 48, Time blocking versus calendar planning [6:07],https://open.spotify.com/episode/4VwF1Cjc7b1G9cmzG5v07l
337,Ep. 48,Deep work for professional athletes [12:24],https://open.spotify.com/episode/4VwF1Cjc7b1G9cmzG5v07l
338,Ep. 48,Capturing non-urgent ideas [21:33],https://open.spotify.com/episode/4VwF1Cjc7b1G9cmzG5v07l
339,Ep. 48, Distracted by rumination [35:09],https://open.spotify.com/episode/4VwF1Cjc7b1G9cmzG5v07l
340,Ep. 48,Prioritizing interesting projects [43:17],https://open.spotify.com/episode/4VwF1Cjc7b1G9cmzG5v07l
341,Ep. 49,"In this episode of Deep Questions I answer reader questions about organizing massive projects, taming IM, and elaborating the books I would include in the Deep Life Canon.To submit your own questions, sign up for my mailing list at calnewport.com. You can also submit audio questions at https://www.speakpipe.com/CalNewportPlease consider subscribing (which helps iTunes rankings) and leaving a review or rating (which helps new listeners decide to try the show).Here’s the full list of topics tackled in today’s episode along with the timestamps:DEEP DIVE: The Deep Reset, Part 1 The limits of deliberate practice? [12:09]",https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
342,Ep. 49, Getting started on massive projects. [20:11],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
343,Ep. 49,  Social media and the dissemination of academic research. [25:04],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
344,Ep. 49, Digital time blocking. [31:59],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
345,Ep. 49, My opinion on GTD-style contexts. [35:50],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
346,Ep. 49,   When a job requires social media use. [40:01],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
347,Ep. 49,  Taming IM. [42:13],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
348,Ep. 49, How to attend online classes. [50:08],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
349,Ep. 49, Breaking a YouTube addiction. [1:00:30],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
350,Ep. 49, Controlling heavy RSS use. [1:03:40],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
351,Ep. 49, On the phenomenology of technology. [1:06:31],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
352,Ep. 49,  Deciding when to give up on a book [1:12:25],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
353,Ep. 49,. Dealing with an overwhelming amount of advice. [1:14:05],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
354,Ep. 49, Living deeply in high school. [1:17:30],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
355,Ep. 49,  The Deep Life Canon. [1:23:47],https://open.spotify.com/episode/7blUhFHvvTdDIOXJl9BiZu
356,Ep. 50, When deep work creates more shallow obligations. [2:49],https://open.spotify.com/episode/4TnnwxebsBcj0hG8QbJtX7
357,Ep. 50, Avoiding artificial overload. [10:00],https://open.spotify.com/episode/4TnnwxebsBcj0hG8QbJtX7
358,Ep. 50, Deep retirement. [23:06],https://open.spotify.com/episode/4TnnwxebsBcj0hG8QbJtX7
359,Ep. 50, Defusing deep procrastination. [27:00],https://open.spotify.com/episode/4TnnwxebsBcj0hG8QbJtX7
360,Ep. 51,"In this episode of Deep Questions I answer reader questions about saying ""no"" when others will say ""yes"" to the same offer, building an email list without social media, and falling short of high expectations for your life, among many other topics.To submit your own questions, sign up for my mailing list at calnewport.com. You can also submit audio questions at https://www.speakpipe.com/CalNewportPlease consider subscribing (which helps iTunes rankings) and leaving a review or rating (which helps new listeners decide to try the show).Here’s the full list of topics tackled in today’s episode along with the timestamps:DEEP DIVE: The Deep Reset, Part 2 Saying “no” when others will say “yes” [12:51]",https://open.spotify.com/episode/71D0w80eDJZGn0ILGs47ez
